from_hospital,to_center,driving_distance
435,BGETP,275.389
435,BLATP,215.649
435,BLGTP,140.915
435,BLMTP,194.733
435,CZATP,1081.451
435,CZMTP,1079.87
435,CZPTP,1081.451
435,GAKTP,83.518
435,GBCTP,570.835
435,GBOTP,37.749
435,GESTP,68.234
435,GFMTP,187.731
435,GGOTP,297.561
435,GHBTP,252.937
435,GHGTP,429.561
435,GHOTP,298.426
435,GHSTP,259.389
435,GJETP,403.546
435,GKITP,511.016
435,GKLTP,6.521
435,GLPTP,496.93
435,GMBTP,439.164
435,GMHTP,575.847
435,GMLTP,602.799
435,GMNTP,154.658
435,GMZTP,180.703
435,GNBTP,388.096
435,GRBTP,507.432
435,GROTP,597.021
435,GTUTP,393.83
435,GWZTP,304.799
435,HBSTP,1149.578
435,NGRTP,311.103
435,NLBTP,277.433
435,NRDTP,256.337
435,SLOTP,986.474
398,AGATP,897.795
398,AIBTP,707.087
398,AWGTP,895.707
398,BANTP,226.601
398,BBRTP,246.157
398,BGETP,282.684
398,BLATP,222.943
398,BLGTP,148.21
398,BLMTP,202.028
398,CZATP,1080.207
398,CZMTP,1078.625
398,CZPTP,1080.207
398,GAKTP,90.813
398,GBCTP,565.121
398,GBOTP,40.509
398,GESTP,62.52
398,GFMTP,186.487
398,GGOTP,291.847
398,GHBTP,251.693
398,GHGTP,423.847
398,GHOTP,292.712
398,GHSTP,263.986
398,GJETP,397.729
398,GKITP,505.302
398,GKLTP,16.133
398,GLPTP,491.216
398,GMBTP,433.45
398,GMHTP,574.603
398,GMLTP,601.555
398,GMNTP,148.944
398,GMZTP,179.459
398,GNBTP,386.852
398,GRBTP,506.188
398,GROTP,591.307
398,GTUTP,392.585
398,GWZTP,303.555
398,HBSTP,1148.334
398,NGRTP,305.389
398,NLBTP,271.719
398,NRDTP,273.155
398,SLOTP,985.23
434,AGATP,897.985
434,AIBTP,707.276
434,AWGTP,895.896
434,BANTP,221.044
434,BBRTP,240.6
434,BGETP,277.127
434,BLATP,217.387
434,BLGTP,142.653
434,BLMTP,196.471
434,CZATP,1080.397
434,CZMTP,1078.815
434,CZPTP,1080.397
434,GAKTP,85.256
434,GBCTP,569.198
434,GBOTP,36.789
434,GESTP,66.597
434,GFMTP,186.676
434,GGOTP,295.925
434,GHBTP,251.883
434,GHGTP,427.924
434,GHOTP,296.789
434,GHSTP,258.429
434,GJETP,397.106
434,GKITP,509.379
434,GKLTP,11.389
434,GLPTP,495.294
434,GMBTP,437.527
434,GMHTP,574.793
434,GMLTP,601.745
434,GMNTP,153.021
434,GMZTP,179.648
434,GNBTP,387.042
434,GRBTP,506.377
434,GROTP,595.385
434,GTUTP,392.775
434,GWZTP,303.744
434,HBSTP,1148.524
434,NGRTP,309.466
434,NLBTP,275.797
434,NRDTP,277.232
434,SLOTP,985.419
1001,AGATP,646.382
1001,AIBTP,689.302
1001,AWGTP,453.026
1001,BANTP,892.137
1001,BBRTP,927.661
1001,BGETP,943.466
1001,BLATP,904.447
1001,BLGTP,829.713
1001,BLMTP,883.531
1001,CZATP,828.09
1001,CZMTP,826.508
1001,CZPTP,828.09
1001,GAKTP,772.317
1001,GBCTP,310.154
1001,GBOTP,684.174
1001,GESTP,683.536
1001,GFMTP,586.732
1001,GGOTP,454.38
1001,GHBTP,648.728
1001,GHGTP,624.653
1001,GHOTP,483.432
1001,GHSTP,733.452
1001,GJETP,297.104
1001,GKITP,717.094
1001,GKLTP,697.807
1001,GLPTP,233.341
1001,GMBTP,344.773
1001,GMHTP,521.606
1001,GMLTP,537.589
1001,GMNTP,675.54
1001,GMZTP,618.867
1001,GNBTP,438.935
1001,GRBTP,405.274
1001,GROTP,548.812
1001,GTUTP,680.311
1001,GWZTP,489.778
1001,HBSTP,653.646
1001,NGRTP,766.667
1001,NLBTP,890.233
1001,NRDTP,891.668
1001,SLOTP,832.621
743,AGATP,809.921
743,AIBTP,372.579
743,AWGTP,807.833
743,BANTP,606.38
743,BBRTP,596.797
743,BGETP,633.324
743,BLATP,569.457
743,BLGTP,520.595
743,BLMTP,574.219
743,CZATP,945.554
743,CZMTP,943.972
743,CZPTP,945.554
743,GAKTP,545.319
743,GBCTP,865.902
743,GBOTP,469.439
743,GESTP,547.877
743,GFMTP,325.463
743,GGOTP,558.089
743,GHBTP,245.007
743,GHGTP,818.893
743,GHOTP,671.844
743,GHSTP,288.595
743,GJETP,615.285
743,GKITP,911.334
743,GKLTP,493.266
743,GLPTP,712.536
743,GMBTP,749.895
743,GMHTP,399.738
743,GMLTP,390.645
743,GMNTP,605.336
743,GMZTP,330.211
743,GNBTP,469.669
743,GRBTP,527.156
743,GROTP,986.353
743,GTUTP,197.33
743,GWZTP,380.217
743,HBSTP,1060.46
743,NGRTP,790.746
743,NLBTP,757.077
743,NRDTP,710.976
743,SLOTP,803.718
998,AGATP,726.511
998,AIBTP,620.955
998,AWGTP,550.872
998,BANTP,694.524
998,BBRTP,722.14
998,BGETP,745.853
998,BLATP,698.926
998,BLGTP,644.784
998,BLMTP,681.395
998,CZATP,908.923
998,CZMTP,907.341
998,CZPTP,908.923
998,GAKTP,587.646
998,GBCTP,213.307
998,GBOTP,516.205
998,GESTP,485.924
998,GFMTP,418.762
998,GGOTP,256.767
998,GHBTP,497.464
998,GHGTP,427.04
998,GHOTP,285.819
998,GHSTP,565.482
998,GJETP,129.134
998,GKITP,519.481
998,GKLTP,529.837
998,GLPTP,35.728
998,GMBTP,147.16
998,GMHTP,453.258
998,GMLTP,469.241
998,GMNTP,477.927
998,GMZTP,450.897
998,GNBTP,310.158
998,GRBTP,331.709
998,GROTP,406.843
998,GTUTP,551.533
998,GWZTP,361.001
998,HBSTP,751.493
998,NGRTP,569.054
998,NLBTP,692.62
998,NRDTP,694.056
998,SLOTP,863.884
1023,AGATP,611.859
1023,AIBTP,501.086
1023,AWGTP,488.874
1023,BANTP,750.141
1023,BBRTP,769.697
1023,BGETP,806.224
1023,BLATP,746.484
1023,BLGTP,671.75
1023,BLMTP,725.568
1023,CZATP,794.271
1023,CZMTP,792.69
1023,CZPTP,794.271
1023,GAKTP,614.353
1023,GBCTP,327.486
1023,GBOTP,526.211
1023,GESTP,525.516
1023,GFMTP,407.211
1023,GGOTP,343.817
1023,GHBTP,443.515
1023,GHGTP,541.219
1023,GHOTP,399.998
1023,GHSTP,551.765
1023,GJETP,139.14
1023,GKITP,633.66
1023,GKLTP,539.843
1023,GLPTP,131.566
1023,GMBTP,261.339
1023,GMHTP,333.389
1023,GMLTP,349.372
1023,GMNTP,524.865
1023,GMZTP,437.179
1023,GNBTP,233.721
1023,GRBTP,217.057
1023,GROTP,521.022
1023,GTUTP,475.097
1023,GWZTP,284.565
1023,HBSTP,689.495
1023,NGRTP,683.233
1023,NLBTP,732.212
1023,NRDTP,733.648
1023,SLOTP,744.015
234,AGATP,851.446
234,AIBTP,709.08
234,AWGTP,748.532
234,BANTP,504.899
234,BBRTP,532.516
234,BGETP,556.228
234,BLATP,509.302
234,BLGTP,455.16
234,BLMTP,491.771
234,CZATP,1033.858
234,CZMTP,1032.277
234,CZPTP,1033.858
234,GAKTP,398.021
234,GBCTP,315.889
234,GBOTP,361.55
234,GESTP,296.299
234,GFMTP,275.275
234,GGOTP,36.202
234,GHBTP,353.976
234,GHGTP,253.216
234,GHOTP,106.168
234,GHSTP,421.995
234,GJETP,187.947
234,GKITP,345.657
234,GKLTP,334.781
234,GLPTP,184.613
234,GMBTP,184.218
234,GMHTP,541.383
234,GMLTP,557.366
234,GMNTP,304.445
234,GMZTP,307.41
234,GNBTP,316.554
234,GRBTP,456.644
234,GROTP,420.676
234,GTUTP,484.098
234,GWZTP,287.134
234,HBSTP,949.153
234,NGRTP,395.23
234,NLBTP,502.995
234,NRDTP,504.431
234,SLOTP,952.01
845,AGATP,597.765
845,AIBTP,455.399
845,AWGTP,595.676
845,BANTP,705.306
845,BBRTP,724.862
845,BGETP,761.389
845,BLATP,701.648
845,BLGTP,626.914
845,BLMTP,680.732
845,CZATP,780.177
845,CZMTP,778.595
845,CZPTP,780.177
845,GAKTP,569.518
845,GBCTP,307.913
845,GBOTP,474.945
845,GESTP,484.682
845,GFMTP,318.092
845,GGOTP,315.708
845,GHBTP,354.395
845,GHGTP,521.985
845,GHOTP,380.764
845,GHSTP,462.645
845,GJETP,98.307
845,GKITP,614.426
845,GKLTP,498.771
845,GLPTP,154.546
845,GMBTP,242.106
845,GMHTP,287.702
845,GMLTP,303.685
845,GMNTP,484.031
845,GMZTP,348.06
845,GNBTP,144.602
845,GRBTP,202.963
845,GROTP,501.449
845,GTUTP,385.977
845,GWZTP,195.445
845,HBSTP,777.127
845,NGRTP,663.999
845,NLBTP,691.378
845,NRDTP,692.814
845,SLOTP,698.328
813,AGATP,498.74
813,AIBTP,275.755
813,AWGTP,496.651
813,BANTP,687.062
813,BBRTP,706.618
813,BGETP,743.145
813,BLATP,683.404
813,BLGTP,586.48
813,BLMTP,662.488
813,CZATP,660.521
813,CZMTP,658.94
813,CZPTP,660.521
813,GAKTP,551.274
813,GBCTP,497.255
813,GBOTP,456.701
813,GESTP,535.139
813,GFMTP,299.848
813,GGOTP,437.012
813,GHBTP,244.192
813,GHGTP,711.327
813,GHOTP,570.106
813,GHSTP,358.939
813,GJETP,287.649
813,GKITP,803.768
813,GKLTP,480.527
813,GLPTP,343.888
813,GMBTP,431.447
813,GMHTP,108.058
813,GMLTP,124.042
813,GMNTP,590.189
813,GMZTP,329.816
813,GNBTP,105.492
813,GRBTP,103.616
813,GROTP,690.79
813,GTUTP,255.491
813,GWZTP,179.957
813,HBSTP,749.279
813,NGRTP,745.282
813,NLBTP,744.338
813,NRDTP,745.774
813,SLOTP,518.685
766,AGATP,618.987
766,AIBTP,265.967
766,AWGTP,616.899
766,BANTP,656.731
766,BBRTP,676.287
766,BGETP,712.814
766,BLATP,586.115
766,BLGTP,563.179
766,BLMTP,632.158
766,CZATP,752.834
766,CZMTP,751.252
766,CZPTP,752.834
766,GAKTP,520.943
766,GBCTP,693.198
766,GBOTP,445.063
766,GESTP,523.501
766,GFMTP,301.087
766,GGOTP,513.657
766,GHBTP,220.631
766,GHGTP,774.461
766,GHOTP,627.413
766,GHSTP,285.863
766,GJETP,483.592
766,GKITP,866.902
766,GKLTP,468.89
766,GLPTP,539.831
766,GMBTP,627.391
766,GMHTP,207.018
766,GMLTP,197.925
766,GMNTP,580.96
766,GMZTP,305.835
766,GNBTP,301.435
766,GRBTP,292.888
766,GROTP,886.734
766,GTUTP,69.953
766,GWZTP,250.263
766,HBSTP,869.526
766,NGRTP,766.37
766,NLBTP,732.701
766,NRDTP,734.136
766,SLOTP,610.997
490,AGATP,910.969
490,AIBTP,718.486
490,AWGTP,908.881
490,BANTP,373.084
490,BBRTP,416.536
490,BGETP,424.412
490,BLATP,406.337
490,BLGTP,338.432
490,BLMTP,388.806
490,CZATP,1093.382
490,CZMTP,1091.8
490,CZPTP,1093.382
490,GAKTP,281.293
490,GBCTP,367.453
490,GBOTP,244.822
490,GESTP,175.081
490,GFMTP,306.742
490,GGOTP,119.465
490,GHBTP,385.444
490,GHGTP,233.115
490,GHOTP,95.044
490,GHSTP,453.462
490,GJETP,308.104
490,GKITP,325.556
490,GKLTP,218.053
490,GLPTP,347.271
490,GMBTP,235.782
490,GMHTP,587.778
490,GMLTP,612.955
490,GMNTP,136.161
490,GMZTP,338.877
490,GNBTP,398.866
490,GRBTP,519.362
490,GROTP,400.575
490,GTUTP,515.565
490,GWZTP,318.601
490,HBSTP,1115.725
490,NGRTP,269.513
490,NLBTP,371.179
490,NRDTP,372.615
490,SLOTP,998.404
691,AGATP,672.163
691,AIBTP,354.619
691,AWGTP,670.075
691,BANTP,540.907
691,BBRTP,560.463
691,BGETP,596.99
691,BLATP,537.249
691,BLGTP,447.355
691,BLMTP,516.334
691,CZATP,812.501
691,CZMTP,810.92
691,CZPTP,812.501
691,GAKTP,405.119
691,GBCTP,614.831
691,GBOTP,329.499
691,GESTP,407.937
691,GFMTP,185.522
691,GGOTP,396.078
691,GHBTP,105.067
691,GHGTP,656.882
691,GHOTP,509.834
691,GHSTP,219.814
691,GJETP,371.951
691,GKITP,749.323
691,GKLTP,353.325
691,GLPTP,461.464
691,GMBTP,500.921
691,GMHTP,249.646
691,GMLTP,248.848
691,GMNTP,465.396
691,GMZTP,190.27
691,GNBTP,223.068
691,GRBTP,280.556
691,GROTP,808.367
691,GTUTP,72.841
691,GWZTP,133.417
691,HBSTP,922.702
691,NGRTP,650.806
691,NLBTP,617.136
691,NRDTP,618.572
691,SLOTP,670.665
837,AGATP,513.686
837,AIBTP,402.913
837,AWGTP,511.598
837,BANTP,729.799
837,BBRTP,749.355
837,BGETP,785.882
837,BLATP,726.141
837,BLGTP,651.407
837,BLMTP,705.225
837,CZATP,696.099
837,CZMTP,694.517
837,CZPTP,696.099
837,GAKTP,594.011
837,GBCTP,381.058
837,GBOTP,499.438
837,GESTP,570.509
837,GFMTP,342.584
837,GGOTP,388.853
837,GHBTP,355.515
837,GHGTP,595.131
837,GHOTP,453.909
837,GHSTP,470.262
837,GJETP,171.452
837,GKITP,687.571
837,GKLTP,523.264
837,GLPTP,227.691
837,GMBTP,315.251
837,GMHTP,235.216
837,GMLTP,251.199
837,GMNTP,569.858
837,GMZTP,372.553
837,GNBTP,161.838
837,GRBTP,118.885
837,GROTP,574.594
837,GTUTP,387.097
837,GWZTP,219.938
837,HBSTP,714.366
837,NGRTP,737.144
837,NLBTP,777.205
837,NRDTP,778.641
837,SLOTP,645.842
881,AGATP,580.187
881,AIBTP,175.342
881,AWGTP,578.099
881,BANTP,778.438
881,BBRTP,797.994
881,BGETP,834.521
881,BLATP,774.78
881,BLGTP,684.886
881,BLMTP,753.864
881,CZATP,715.82
881,CZMTP,714.238
881,CZPTP,715.82
881,GAKTP,642.65
881,GBCTP,734.632
881,GBOTP,589.28
881,GESTP,667.718
881,GFMTP,432.427
881,GGOTP,555.091
881,GHBTP,342.338
881,GHGTP,815.895
881,GHOTP,668.847
881,GHSTP,407.57
881,GJETP,525.026
881,GKITP,908.336
881,GKLTP,613.107
881,GLPTP,581.266
881,GMBTP,668.825
881,GMHTP,170.004
881,GMLTP,160.911
881,GMNTP,708.268
881,GMZTP,427.542
881,GNBTP,342.869
881,GRBTP,282.03
881,GROTP,928.168
881,GTUTP,246.262
881,GWZTP,312.537
881,HBSTP,830.726
881,NGRTP,863.361
881,NLBTP,876.918
881,NRDTP,878.353
881,SLOTP,573.984
702,AGATP,585.321
702,AIBTP,288.98
702,AWGTP,583.233
702,BANTP,639.798
702,BBRTP,659.354
702,BGETP,695.88
702,BLATP,636.14
702,BLGTP,561.406
702,BLMTP,615.224
702,CZATP,747.103
702,CZMTP,745.521
702,CZPTP,747.103
702,GAKTP,504.01
702,GBCTP,554.789
702,GBOTP,409.437
702,GESTP,487.875
702,GFMTP,252.584
702,GGOTP,375.248
702,GHBTP,191.442
702,GHGTP,636.052
702,GHOTP,489.003
702,GHSTP,306.189
702,GJETP,345.183
702,GKITP,728.493
702,GKLTP,433.263
702,GLPTP,401.422
702,GMBTP,488.982
702,GMHTP,184.248
702,GMLTP,183.449
702,GMNTP,528.425
702,GMZTP,282.552
702,GNBTP,163.026
702,GRBTP,220.513
702,GROTP,748.325
702,GTUTP,122.598
702,GWZTP,132.693
702,HBSTP,835.861
702,NGRTP,683.518
702,NLBTP,697.074
702,NRDTP,698.51
702,SLOTP,605.266
794,AGATP,485.87
794,AIBTP,262.886
794,AWGTP,483.782
794,BANTP,710.902
794,BBRTP,730.458
794,BGETP,766.985
794,BLATP,707.244
794,BLGTP,632.51
794,BLMTP,686.328
794,CZATP,647.652
794,CZMTP,646.07
794,CZPTP,647.652
794,GAKTP,575.114
794,GBCTP,518.23
794,GBOTP,480.541
794,GESTP,558.979
794,GFMTP,323.688
794,GGOTP,446.352
794,GHBTP,262.546
794,GHGTP,732.302
794,GHOTP,591.081
794,GHSTP,377.293
794,GJETP,308.624
794,GKITP,824.743
794,GKLTP,504.367
794,GLPTP,364.863
794,GMBTP,452.422
794,GMHTP,95.189
794,GMLTP,111.172
794,GMNTP,599.529
794,GMZTP,353.656
794,GNBTP,126.467
794,GRBTP,90.254
794,GROTP,711.765
794,GTUTP,234.526
794,GWZTP,203.797
794,HBSTP,736.41
794,NGRTP,754.622
794,NLBTP,768.178
794,NRDTP,769.614
794,SLOTP,505.815
796,AGATP,321.484
796,AIBTP,152.401
796,AWGTP,335.51
796,BANTP,895.486
796,BBRTP,915.043
796,BGETP,951.569
796,BLATP,891.829
796,BLGTP,799.507
796,BLMTP,870.913
796,CZATP,451.95
796,CZMTP,450.368
796,CZPTP,451.95
796,GAKTP,759.698
796,GBCTP,694.082
796,GBOTP,665.126
796,GESTP,743.564
796,GFMTP,508.272
796,GGOTP,633.84
796,GHBTP,456.96
796,GHGTP,908.155
796,GHOTP,766.934
796,GHSTP,522.191
796,GJETP,484.476
796,GKITP,1000.596
796,GKLTP,688.952
796,GLPTP,540.716
796,GMBTP,628.275
796,GMHTP,108.854
796,GMLTP,116.961
796,GMNTP,787.017
796,GMZTP,542.163
796,GNBTP,302.32
796,GRBTP,232.263
796,GROTP,887.618
796,GTUTP,360.884
796,GWZTP,388.392
796,HBSTP,588.137
796,NGRTP,942.11
796,NLBTP,952.763
796,NRDTP,954.199
796,SLOTP,310.113
797,AGATP,343.446
797,AIBTP,155.489
797,AWGTP,357.471
797,BANTP,867.992
797,BBRTP,887.548
797,BGETP,924.074
797,BLATP,864.334
797,BLGTP,772.012
797,BLMTP,843.418
797,CZATP,473.911
797,CZMTP,472.33
797,CZPTP,473.911
797,GAKTP,732.203
797,GBCTP,666.588
797,GBOTP,637.631
797,GESTP,716.069
797,GFMTP,480.777
797,GGOTP,606.346
797,GHBTP,429.465
797,GHGTP,880.66
797,GHOTP,739.439
797,GHSTP,494.696
797,GJETP,456.982
797,GKITP,973.101
797,GKLTP,661.457
797,GLPTP,513.221
797,GMBTP,600.78
797,GMHTP,95.266
797,GMLTP,107.645
797,GMNTP,759.522
797,GMZTP,514.668
797,GNBTP,274.825
797,GRBTP,141.214
797,GROTP,860.123
797,GTUTP,333.389
797,GWZTP,360.897
797,HBSTP,610.099
797,NGRTP,914.615
797,NLBTP,925.268
797,NRDTP,926.704
797,SLOTP,332.075
536,AGATP,961.716
536,AIBTP,769.233
536,AWGTP,959.628
536,BANTP,255.933
536,BBRTP,299.386
536,BGETP,307.262
536,BLATP,289.186
536,BLGTP,240.145
536,BLMTP,271.656
536,CZATP,1144.128
536,CZMTP,1142.547
536,CZPTP,1144.128
536,GAKTP,183.006
536,GBCTP,481.274
536,GBOTP,136.657
536,GESTP,57.931
536,GFMTP,239.318
536,GGOTP,226.399
536,GHBTP,318.019
536,GHGTP,334.555
536,GHOTP,208.865
536,GHSTP,354.882
536,GJETP,358.851
536,GKITP,416.01
536,GKLTP,109.888
536,GLPTP,425.768
536,GMBTP,349.603
536,GMHTP,638.524
536,GMLTP,663.702
536,GMNTP,59.651
536,GMZTP,271.452
536,GNBTP,449.613
536,GRBTP,570.109
536,GROTP,502.015
536,GTUTP,458.911
536,GWZTP,369.348
536,HBSTP,1212.256
536,NGRTP,248.85
536,NLBTP,254.029
536,NRDTP,255.465
536,SLOTP,1049.151
996,AGATP,743.408
996,AIBTP,601.042
996,AWGTP,580.544
996,BANTP,702.164
996,BBRTP,702.679
996,BGETP,753.493
996,BLATP,679.465
996,BLGTP,625.324
996,BLMTP,661.934
996,CZATP,925.82
996,CZMTP,924.238
996,CZPTP,925.82
996,GAKTP,568.185
996,GBCTP,179.429
996,GBOTP,496.292
996,GESTP,466.463
996,GFMTP,398.849
996,GGOTP,237.307
996,GHBTP,477.551
996,GHGTP,393.162
996,GHOTP,251.94
996,GHSTP,545.569
996,GJETP,109.221
996,GKITP,485.602
996,GKLTP,509.924
996,GLPTP,6.866
996,GMBTP,113.282
996,GMHTP,433.345
996,GMLTP,449.328
996,GMNTP,444.048
996,GMZTP,430.984
996,GNBTP,290.245
996,GRBTP,348.606
996,GROTP,372.964
996,GTUTP,531.62
996,GWZTP,341.088
996,HBSTP,781.164
996,NGRTP,535.175
996,NLBTP,666.934
996,NRDTP,665.544
996,SLOTP,843.971
897,AGATP,885.162
897,AIBTP,568.573
897,AWGTP,883.073
897,BANTP,302.429
897,BBRTP,292.846
897,BGETP,329.373
897,BLATP,265.507
897,BLGTP,216.644
897,BLMTP,270.269
897,CZATP,1067.574
897,CZMTP,1065.992
897,CZPTP,1067.574
897,GAKTP,212.286
897,GBCTP,759.424
897,GBOTP,215.682
897,GESTP,289.564
897,GFMTP,219.086
897,GGOTP,451.61
897,GHBTP,191.796
897,GHGTP,650.527
897,GHOTP,519.391
897,GHSTP,71.029
897,GJETP,508.806
897,GKITP,731.982
897,GKLTP,223.315
897,GLPTP,606.057
897,GMBTP,643.416
897,GMHTP,463.6
897,GMLTP,462.802
897,GMNTP,375.623
897,GMZTP,183.148
897,GNBTP,416.676
897,GRBTP,493.554
897,GROTP,817.987
897,GTUTP,275.25
897,GWZTP,333.378
897,HBSTP,1135.701
897,NGRTP,532.433
897,NLBTP,446.356
897,NRDTP,407.026
897,SLOTP,884.619
567,AGATP,711.884
567,AIBTP,521.175
567,AWGTP,709.795
567,BANTP,404.175
567,BBRTP,423.731
567,BGETP,460.258
567,BLATP,400.517
567,BLGTP,325.784
567,BLMTP,379.602
567,CZATP,894.296
567,CZMTP,892.714
567,CZPTP,894.296
567,GAKTP,268.387
567,GBCTP,547.97
567,GBOTP,173.814
567,GESTP,252.252
567,GFMTP,9.498
567,GGOTP,240.156
567,GHBTP,93.993
567,GHGTP,500.96
567,GHOTP,353.912
567,GHSTP,161.514
567,GJETP,297.352
567,GKITP,593.401
567,GKLTP,197.641
567,GLPTP,394.603
567,GMBTP,431.962
567,GMHTP,388.692
567,GMLTP,415.644
567,GMNTP,287.404
567,GMZTP,46.929
567,GNBTP,200.941
567,GRBTP,320.276
567,GROTP,668.42
567,GTUTP,234.885
567,GWZTP,117.643
567,HBSTP,962.423
567,NGRTP,495.121
567,NLBTP,461.452
567,NRDTP,462.888
567,SLOTP,799.318
895,AGATP,848.338
895,AIBTP,581.293
895,AWGTP,846.25
895,BANTP,349.486
895,BBRTP,339.904
895,BGETP,376.43
895,BLATP,312.564
895,BLGTP,263.701
895,BLMTP,317.326
895,CZATP,1030.751
895,CZMTP,1029.169
895,CZPTP,1030.751
895,GAKTP,267.452
895,GBCTP,722.6
895,GBOTP,237.768
895,GESTP,311.65
895,GFMTP,182.263
895,GGOTP,414.787
895,GHBTP,154.973
895,GHGTP,672.613
895,GHOTP,528.542
895,GHSTP,36.436
895,GJETP,471.983
895,GKITP,754.067
895,GKLTP,245.401
895,GLPTP,569.234
895,GMBTP,606.593
895,GMHTP,476.32
895,GMLTP,475.522
895,GMNTP,397.709
895,GMZTP,146.324
895,GNBTP,379.853
895,GRBTP,456.731
895,GROTP,840.073
895,GTUTP,287.97
895,GWZTP,296.555
895,HBSTP,1098.878
895,NGRTP,554.519
895,NLBTP,493.414
895,NRDTP,454.083
895,SLOTP,897.339
668,AGATP,756.312
668,AIBTP,489.267
668,AWGTP,754.224
668,BANTP,400.66
668,BBRTP,420.216
668,BGETP,456.743
668,BLATP,397.002
668,BLGTP,292.093
668,BLMTP,376.086
668,CZATP,938.725
668,CZMTP,937.143
668,CZPTP,938.725
668,GAKTP,264.872
668,GBCTP,614.178
668,GBOTP,190.198
668,GESTP,279.999
668,GFMTP,73.739
668,GGOTP,306.365
668,GHBTP,52.93
668,GHGTP,567.168
668,GHOTP,420.12
668,GHSTP,106.124
668,GJETP,363.561
668,GKITP,659.609
668,GKLTP,220.135
668,GLPTP,460.812
668,GMBTP,498.171
668,GMHTP,384.294
668,GMLTP,383.496
668,GMNTP,353.612
668,GMZTP,54.637
668,GNBTP,271.84
668,GRBTP,364.705
668,GROTP,734.629
668,GTUTP,195.944
668,GWZTP,188.542
668,HBSTP,1006.852
668,NGRTP,522.868
668,NLBTP,472.557
668,NRDTP,454.401
668,SLOTP,805.313
1083,AGATP,678.04
1083,AIBTP,566.6
1083,AWGTP,589.854
1083,BANTP,685.51
1083,BBRTP,705.066
1083,BGETP,741.593
1083,BLATP,681.852
1083,BLGTP,607.118
1083,BLMTP,660.936
1083,CZATP,860.452
1083,CZMTP,858.871
1083,CZPTP,860.452
1083,GAKTP,549.722
1083,GBCTP,248.754
1083,GBOTP,461.579
1083,GESTP,460.884
1083,GFMTP,364.137
1083,GGOTP,249.959
1083,GHBTP,442.838
1083,GHGTP,462.487
1083,GHOTP,321.265
1083,GHSTP,510.857
1083,GJETP,74.509
1083,GKITP,554.928
1083,GKLTP,475.212
1083,GLPTP,52.833
1083,GMBTP,182.607
1083,GMHTP,398.904
1083,GMLTP,414.887
1083,GMNTP,460.234
1083,GMZTP,396.272
1083,GNBTP,255.804
1083,GRBTP,283.238
1083,GROTP,442.29
1083,GTUTP,497.179
1083,GWZTP,306.647
1083,HBSTP,790.475
1083,NGRTP,604.5
1083,NLBTP,667.581
1083,NRDTP,669.016
1083,SLOTP,809.53
863,AGATP,535.542
863,AIBTP,295.499
863,AWGTP,533.453
863,BANTP,637.772
863,BBRTP,657.328
863,BGETP,693.855
863,BLATP,634.114
863,BLGTP,537.19
863,BLMTP,613.198
863,CZATP,717.954
863,CZMTP,716.372
863,CZPTP,717.954
863,GAKTP,501.984
863,GBCTP,478.21
863,GBOTP,407.411
863,GESTP,485.849
863,GFMTP,250.558
863,GGOTP,373.222
863,GHBTP,194.902
863,GHGTP,634.026
863,GHOTP,486.978
863,GHSTP,309.65
863,GJETP,268.604
863,GKITP,726.467
863,GKLTP,431.238
863,GLPTP,324.843
863,GMBTP,412.402
863,GMHTP,153.938
863,GMLTP,159.954
863,GMNTP,526.399
863,GMZTP,280.526
863,GNBTP,86.447
863,GRBTP,143.934
863,GROTP,671.745
863,GTUTP,226.484
863,GWZTP,130.668
863,HBSTP,786.081
863,NGRTP,681.492
863,NLBTP,695.049
863,NRDTP,696.484
863,SLOTP,564.565
840,AGATP,553.356
840,AIBTP,397.861
840,AWGTP,551.267
840,BANTP,589.681
840,BBRTP,609.237
840,BGETP,645.764
840,BLATP,586.023
840,BLGTP,511.29
840,BLMTP,565.107
840,CZATP,735.768
840,CZMTP,734.186
840,CZPTP,735.768
840,GAKTP,453.893
840,GBCTP,406.649
840,GBOTP,359.32
840,GESTP,449.297
840,GFMTP,202.467
840,GGOTP,295.469
840,GHBTP,245.429
840,GHGTP,556.273
840,GHOTP,409.225
840,GHSTP,347.02
840,GJETP,197.043
840,GKITP,648.714
840,GKLTP,383.146
840,GLPTP,253.283
840,GMBTP,340.842
840,GMHTP,230.164
840,GMLTP,246.147
840,GMNTP,448.646
840,GMZTP,232.435
840,GNBTP,41.252
840,GRBTP,161.748
840,GROTP,600.185
840,GTUTP,276.784
840,GWZTP,98.726
840,HBSTP,803.895
840,NGRTP,603.739
840,NLBTP,655.993
840,NRDTP,657.429
840,SLOTP,640.79
753,AGATP,609.541
753,AIBTP,313.44
753,AWGTP,607.452
753,BANTP,590.857
753,BBRTP,610.413
753,BGETP,646.94
753,BLATP,587.199
753,BLGTP,497.305
753,BLMTP,566.283
753,CZATP,771.322
753,CZMTP,769.741
753,CZPTP,771.322
753,GAKTP,455.069
753,GBCTP,676.787
753,GBOTP,379.189
753,GESTP,457.627
753,GFMTP,235.213
753,GGOTP,458.034
753,GHBTP,154.757
753,GHGTP,718.838
753,GHOTP,571.789
753,GHSTP,219.988
753,GJETP,433.907
753,GKITP,811.278
753,GKLTP,403.015
753,GLPTP,523.42
753,GMBTP,562.876
753,GMHTP,208.467
753,GMLTP,207.669
753,GMNTP,515.086
